date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:37:57	2111/2111	---MC-	200	added ('OK')	image/png	date:Sat,%2024%20Feb%202024%2010:16:58%20GMT	https://htmldemo.net/hmart/hmart/assets/images/icons/3.png	C:/xampp/htdocs/Project1/htmldemo.net/hmart/hmart/assets/images/icons/3.png	(from https://htmldemo.net/hmart/hmart/index-2.html)
15:37:57	37254/37254	---M--	200	added ('OK')	image/webp	date:Sat,%2024%20Feb%202024%2010:17:29%20GMT	https://htmldemo.net/hmart/hmart/assets/images/about/promo-video-img.webp	C:/xampp/htdocs/Project1/htmldemo.net/hmart/hmart/assets/images/about/promo-video-img.webp	(from https://htmldemo.net/hmart/hmart/about.html)
15:37:57	15524/15524	---M--	200	added ('OK')	image/webp	date:Sat,%2024%20Feb%202024%2010:17:29%20GMT	https://htmldemo.net/hmart/hmart/assets/images/team/1.webp	C:/xampp/htdocs/Project1/htmldemo.net/hmart/hmart/assets/images/team/1.webp	(from https://htmldemo.net/hmart/hmart/about.html)
15:37:57	24772/24772	---M--	200	added ('OK')	image/webp	date:Sat,%2024%20Feb%202024%2010:17:29%20GMT	https://htmldemo.net/hmart/hmart/assets/images/team/2.webp	C:/xampp/htdocs/Project1/htmldemo.net/hmart/hmart/assets/images/team/2.webp	(from https://htmldemo.net/hmart/hmart/about.html)
15:37:58	17366/17366	---M--	200	added ('OK')	image/webp	date:Sun,%2010%20Mar%202024%2008:37:57%20GMT	https://htmldemo.net/hmart/hmart/assets/images/team/3.webp	C:/xampp/htdocs/Project1/htmldemo.net/hmart/hmart/assets/images/team/3.webp	(from https://htmldemo.net/hmart/hmart/about.html)
15:38:00	4575/4575	---MC-	200	added ('OK')	image/png	date:Sun,%2010%20Mar%202024%2008:37:58%20GMT	https://htmldemo.net/hmart/hmart/assets/images/icons/cmpted_logo.png	C:/xampp/htdocs/Project1/htmldemo.net/hmart/hmart/assets/images/icons/cmpted_logo.png	(from https://htmldemo.net/hmart/hmart/thank-you-page.html)
15:38:00	8173/8173	---MC-	200	added ('OK')	image/png	date:Sat,%2024%20Feb%202024%2010:17:32%20GMT	https://htmldemo.net/hmart/hmart/assets/images/review-image/1.png	C:/xampp/htdocs/Project1/htmldemo.net/hmart/hmart/assets/images/review-image/1.png	(from https://htmldemo.net/hmart/hmart/single-product.html)
15:38:01	8156/8156	---MC-	200	added ('OK')	image/png	date:Sun,%2010%20Mar%202024%2008:38:00%20GMT	https://htmldemo.net/hmart/hmart/assets/images/review-image/2.png	C:/xampp/htdocs/Project1/htmldemo.net/hmart/hmart/assets/images/review-image/2.png	(from https://htmldemo.net/hmart/hmart/single-product.html)
15:38:02	17672/17672	---M--	200	added ('OK')	image/webp	date:Sun,%2010%20Mar%202024%2008:38:01%20GMT	https://htmldemo.net/hmart/hmart/assets/images/blog-image/3.webp	C:/xampp/htdocs/Project1/htmldemo.net/hmart/hmart/assets/images/blog-image/3.webp	(from https://htmldemo.net/hmart/hmart/blog-grid-left-sidebar.html)
15:38:02	10868/10868	---M--	200	added ('OK')	image/webp	date:Sun,%2010%20Mar%202024%2008:38:01%20GMT	https://htmldemo.net/hmart/hmart/assets/images/blog-image/4.webp	C:/xampp/htdocs/Project1/htmldemo.net/hmart/hmart/assets/images/blog-image/4.webp	(from https://htmldemo.net/hmart/hmart/blog-grid-left-sidebar.html)
15:38:02	6698/6698	---M--	200	added ('OK')	image/webp	date:Sat,%2024%20Feb%202024%2010:17:34%20GMT	https://htmldemo.net/hmart/hmart/assets/images/blog-image/5.webp	C:/xampp/htdocs/Project1/htmldemo.net/hmart/hmart/assets/images/blog-image/5.webp	(from https://htmldemo.net/hmart/hmart/blog-grid-left-sidebar.html)
15:38:02	2108/2108	---MC-	200	added ('OK')	image/png	date:Sat,%2024%20Feb%202024%2010:17:35%20GMT	https://htmldemo.net/hmart/hmart/assets/images/icons/icon-youtube-play.png	C:/xampp/htdocs/Project1/htmldemo.net/hmart/hmart/assets/images/icons/icon-youtube-play.png	(from https://htmldemo.net/hmart/hmart/blog-grid-left-sidebar.html)
15:38:03	2380/2380	---M--	200	added ('OK')	image/webp	date:Sat,%2024%20Feb%202024%2010:17:35%20GMT	https://htmldemo.net/hmart/hmart/assets/images/blog-image/post-1.webp	C:/xampp/htdocs/Project1/htmldemo.net/hmart/hmart/assets/images/blog-image/post-1.webp	(from https://htmldemo.net/hmart/hmart/blog-grid-left-sidebar.html)
15:38:03	1608/1608	---M--	200	added ('OK')	image/webp	date:Sat,%2024%20Feb%202024%2010:17:36%20GMT	https://htmldemo.net/hmart/hmart/assets/images/blog-image/post-2.webp	C:/xampp/htdocs/Project1/htmldemo.net/hmart/hmart/assets/images/blog-image/post-2.webp	(from https://htmldemo.net/hmart/hmart/blog-grid-left-sidebar.html)
15:38:03	2936/2936	---M--	200	added ('OK')	image/webp	date:Sat,%2024%20Feb%202024%2010:17:36%20GMT	https://htmldemo.net/hmart/hmart/assets/images/blog-image/post-3.webp	C:/xampp/htdocs/Project1/htmldemo.net/hmart/hmart/assets/images/blog-image/post-3.webp	(from https://htmldemo.net/hmart/hmart/blog-grid-left-sidebar.html)
15:38:04	21660/21660	---M--	200	added ('OK')	image/webp	date:Sat,%2024%20Feb%202024%2010:17:38%20GMT	https://htmldemo.net/hmart/hmart/assets/images/blog-image/single-blog.webp	C:/xampp/htdocs/Project1/htmldemo.net/hmart/hmart/assets/images/blog-image/single-blog.webp	(from https://htmldemo.net/hmart/hmart/blog-single-left-sidebar.html)
15:38:04	22414/22414	---M--	200	added ('OK')	image/webp	date:Sun,%2010%20Mar%202024%2008:38:04%20GMT	https://htmldemo.net/hmart/hmart/assets/images/blog-image/side-image.webp	C:/xampp/htdocs/Project1/htmldemo.net/hmart/hmart/assets/images/blog-image/side-image.webp	(from https://htmldemo.net/hmart/hmart/blog-single-left-sidebar.html)
15:38:04	3138/3138	---M--	200	added ('OK')	image/webp	date:Sat,%2024%20Feb%202024%2010:17:38%20GMT	https://htmldemo.net/hmart/hmart/assets/images/blog-image/comment-img-1.webp	C:/xampp/htdocs/Project1/htmldemo.net/hmart/hmart/assets/images/blog-image/comment-img-1.webp	(from https://htmldemo.net/hmart/hmart/blog-single-left-sidebar.html)
15:38:05	3900/3900	---M--	200	added ('OK')	image/webp	date:Sat,%2024%20Feb%202024%2010:17:39%20GMT	https://htmldemo.net/hmart/hmart/assets/images/blog-image/comment-img-2.webp	C:/xampp/htdocs/Project1/htmldemo.net/hmart/hmart/assets/images/blog-image/comment-img-2.webp	(from https://htmldemo.net/hmart/hmart/blog-single-left-sidebar.html)
15:38:05	2986/2986	---M--	200	added ('OK')	image/webp	date:Sat,%2024%20Feb%202024%2010:17:39%20GMT	https://htmldemo.net/hmart/hmart/assets/images/blog-image/comment-img-3.webp	C:/xampp/htdocs/Project1/htmldemo.net/hmart/hmart/assets/images/blog-image/comment-img-3.webp	(from https://htmldemo.net/hmart/hmart/blog-single-left-sidebar.html)
15:38:06	2214/2214	---MC-	200	added ('OK')	image/png	date:Sun,%2010%20Mar%202024%2008:38:05%20GMT	https://htmldemo.net/hmart/hmart/assets/images/icons/contact-1.png	C:/xampp/htdocs/Project1/htmldemo.net/hmart/hmart/assets/images/icons/contact-1.png	(from https://htmldemo.net/hmart/hmart/contact.html)
15:38:06	3129/3129	---MC-	200	added ('OK')	image/png	date:Sat,%2024%20Feb%202024%2010:17:40%20GMT	https://htmldemo.net/hmart/hmart/assets/images/icons/contact-2.png	C:/xampp/htdocs/Project1/htmldemo.net/hmart/hmart/assets/images/icons/contact-2.png	(from https://htmldemo.net/hmart/hmart/contact.html)
15:38:07	3012/3012	---MC-	200	added ('OK')	image/png	date:Sun,%2010%20Mar%202024%2008:38:05%20GMT	https://htmldemo.net/hmart/hmart/assets/images/icons/contact-3.png	C:/xampp/htdocs/Project1/htmldemo.net/hmart/hmart/assets/images/icons/contact-3.png	(from https://htmldemo.net/hmart/hmart/contact.html)
15:38:07	1104/1104	---M--	200	added ('OK')	image/webp	date:Sun,%2010%20Mar%202024%2008:38:06%20GMT	https://htmldemo.net/hmart/hmart/assets/images/product-image/3.webp	C:/xampp/htdocs/Project1/htmldemo.net/hmart/hmart/assets/images/product-image/3.html	(from https://htmldemo.net/hmart/hmart/index.html)
